OCID,Buyer,BuyerCountry,Importer,SupplierCountry,Exporter,Value,Currency
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,Poland,PL,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,Poland,PL,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,Poland,PL,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,,,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93887-2006,ANTIN R��SIDENCES,France,FR,France,FR,0,EUR
93918-2006,STADT BIBERACH/RISS HOCHBAUAMT,Germany,DE,Germany,DE,71777,EUR
94033-2006,"BUNDESMINISTERIUM FUER WIRTSCHAFT UND TECHNOLOGIE REF.
ZA2-BESCHAFFUNGSSTELLE",Germany,DE,Germany,DE,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,,,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,,,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,,,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,French-Reunion,,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,,,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,France,FR,0,EUR
94147-2006,COMMUNE DE SAINT-PIERRE,France,FR,French-Reunion,,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,United States,,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,United States,,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94148-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,1850,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,5763,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,6546,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,313,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,280,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,455,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,719,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,250,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,568,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,730,EUR
94159-2006,VILLE DE NIORT,France,FR,,,1725,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,219,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,7449,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,567,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,3319,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,6588,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,3390,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,23050,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,19544,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,16233,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,14510,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,84404,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,14794,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,78924,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,22301,EUR
94159-2006,VILLE DE NIORT,France,FR,,,15988,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,23547,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,31873,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,44634,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,11287,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,36956,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,36000,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,38895,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,17980,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,26906,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,7800,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,9000,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,2700,EUR
94159-2006,VILLE DE NIORT,France,FR,,,12378,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,83500,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,103630,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,38790,EUR
94159-2006,VILLE DE NIORT,France,FR,France,FR,140,EUR
94159-2006,VILLE DE NIORT,France,FR,United States,,2508,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94162-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94165-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,United States,,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,,,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94174-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
94185-2006,"BERLINER WASSERBETRIEBE, EINKAUF",Germany,DE,Germany,DE,0,EUR
94185-2006,"BERLINER WASSERBETRIEBE, EINKAUF",Germany,DE,Germany,DE,0,EUR
94257-2006,SYCTOM DE L'AGGLOM��RATION PARISIENNE,France,FR,France,FR,19439200,EUR
94298-2006,"VILLE DE CANNES, BUREAU DES MARCHES PUBLICS",France,FR,France,FR,0,EUR
94314-2006,MAIRIE D'AUNAY-SOUS-CRECY (COORDONNATEUR DU GROUPEMENT),France,FR,France,FR,161310,EUR
94320-2006,CONSEIL G��N��RAL DES VOSGES,France,FR,France,FR,0,EUR
94320-2006,CONSEIL G��N��RAL DES VOSGES,France,FR,France,FR,0,EUR
94373-2006,LAND OBEROESTERREICH ABTEILUNG WOHNBAUFOERDERUNG,Austria,AT,United States,,0,EUR
94375-2006,"UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST, PROCUREMENT
DEPARTMENT",United Kingdom,GB,United Kingdom,GB,425153,EUR
94393-2006,VILLE DE CHELLES,France,FR,France,FR,113366,EUR
94393-2006,VILLE DE CHELLES,France,FR,France,FR,156881,EUR
94393-2006,VILLE DE CHELLES,France,FR,France,FR,233058,EUR
94393-2006,VILLE DE CHELLES,France,FR,France,FR,5954,EUR
94393-2006,VILLE DE CHELLES,France,FR,France,FR,3689,EUR
94411-2006,SYNDICAT MIXTE DE LA VALL��E DE L'OISE,France,FR,France,FR,0,EUR
94425-2006,COMMUNAUT�� URBAINE DE LILLE,France,FR,France,FR,0,EUR
94467-2006,SNCB ACHATS ET LOGISTIQUE,Belgium,BE,,,411502,EUR
94497-2006,JASTRZ��BSKA SP����KA W��GLOWA S.A. ZAK��AD LOGISTYKI MATERIA��OWEJ,Poland,PL,Poland,PL,899989,EUR
94511-2006,ELECTRICITY SUPPLY BOARD,Ireland,IE,United Kingdom,GB,0,EUR
94526-2006,EDIPOWER SPA,Italy,IT,Italy,IT,0,EUR
95913-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICE DES MARCHES",France,FR,France,FR,2391334,EUR
95913-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICE DES MARCHES",France,FR,France,FR,2612694,EUR
95913-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICE DES MARCHES",France,FR,France,FR,109565,EUR
95913-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICE DES MARCHES",France,FR,France,FR,83877,EUR
95990-2006,"BERLINER WASSERBETRIEBE, EINKAUF",Germany,DE,Germany,DE,0,EUR
95990-2006,"BERLINER WASSERBETRIEBE, EINKAUF",Germany,DE,Germany,DE,0,EUR
96101-2006,"BERLINER WASSERBETRIEBE, EINKAUF",Germany,DE,Germany,DE,0,EUR
96119-2006,"MAIRIE DE TOULON, SERVICE DES MARCHES",France,FR,France,FR,0,EUR
96955-2006,"EP - ESTRADAS DE PORTUGAL, EPE",Portugal,PT,Portugal,PT,34585718,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,28727,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,12638,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,United States,,22640,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,25565,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,,,24839,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,10749,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,24938,EUR
97028-2006,MAIRIE DU FRANCOIS,France,FR,Mexico,MX,13398,EUR
97059-2006,DONCASTER METROPOLITAN BOROUGH COUNCIL,United Kingdom,GB,United Kingdom,GB,0,EUR
97079-2006,"VAESTRA GOETALANDS LAENS LANDSTING, WESTMA INKOEP GOETEBORG",Sweden,SE,Sweden,SE,0,EUR
97080-2006,"VAESTRA GOETALANDS LAENS LANDSTING, WESTMA INKOEP GOETEBORG",Sweden,SE,Sweden,SE,0,EUR
97080-2006,"VAESTRA GOETALANDS LAENS LANDSTING, WESTMA INKOEP GOETEBORG",Sweden,SE,Sweden,SE,0,EUR
97080-2006,"VAESTRA GOETALANDS LAENS LANDSTING, WESTMA INKOEP GOETEBORG",Sweden,SE,Sweden,SE,0,EUR
97080-2006,"VAESTRA GOETALANDS LAENS LANDSTING, WESTMA INKOEP GOETEBORG",Sweden,SE,Sweden,SE,0,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,44000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,44000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,44000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,,,92000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,92000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,92000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,92000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,92000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,168000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,168000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,168000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,168000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,,,168000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,,,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,,,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97105-2006,VILLE DE ROUBAIX,France,FR,France,FR,84000,EUR
97112-2006,DIRECTION DE LA TECHNIQUE ET DE L'INNOVATION,France,FR,France,FR,12000000,EUR
97147-2006,"SAEFFLE KOMMUN, KOMMUNLEDNINGSKONTORET",Sweden,SE,Sweden,SE,551474,EUR
97197-2006,REGIE AUTONOME DES TRANSPORTS PARISIENS,France,FR,France,FR,0,EUR
97202-2006,BORD NA MONA,Ireland,IE,Ireland,IE,0,EUR
97976-2006,"UNITED BRISTOL NHS TRUST, BRISTOL AND WESTON NHS PURCHASING CONSORTIUM",United Kingdom,GB,United Kingdom,GB,65075,EUR
97977-2006,"UNITED BRISTOL NHS TRUST, BRISTOL AND WESTON NHS PURCHASING CONSORTIUM",United Kingdom,GB,United Kingdom,GB,232734,EUR
98040-2006,UNIVERSIT�� PER STRANIERI DI SIENA,Italy,IT,Italy,IT,330000,EUR
98171-2006,"CASTLE POINT BOROUGH COUNCIL, COUNCIL OFFICES",United Kingdom,GB,United Kingdom,GB,490,EUR
98204-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
98917-2006,EUROPEAN COMMISSION,Belgium,BE,Belgium,BE,0,EUR
99081-2006,DONCASTER METROPOLITAN BOROUGH COUNCIL,United Kingdom,GB,United Kingdom,GB,0,EUR
99081-2006,DONCASTER METROPOLITAN BOROUGH COUNCIL,United Kingdom,GB,United Kingdom,GB,0,EUR
99081-2006,DONCASTER METROPOLITAN BOROUGH COUNCIL,United Kingdom,GB,United Kingdom,GB,0,EUR
99081-2006,DONCASTER METROPOLITAN BOROUGH COUNCIL,United Kingdom,GB,United Kingdom,GB,0,EUR
99120-2006,LE VAL-D'YERRES COMMUNAUT�� D'AGGLOM��RATION,France,FR,France,FR,104044,EUR
99200-2006,"CASTLE POINT BOROUGH COUNCIL, COUNCIL OFFICES",United Kingdom,GB,United Kingdom,GB,970,EUR
99273-2006,JASTRZ��BSKA SP����KA W��GLOWA S.A. ZAK��AD LOGISTYKI MATERIA��OWEJ,Poland,PL,Poland,PL,380310,EUR
99280-2006,JASTRZ��BSKA SP����KA W��GLOWA S.A. ZAK��AD LOGISTYKI MATERIA��OWEJ,Poland,PL,Poland,PL,418865,EUR
100089-2006,CAMBRIDGE CITY COUNCIL,United Kingdom,GB,,,509495,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,79462,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,194838,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,2095014,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,280054,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,167717,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,1437160,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,340112,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,227008,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,267858,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,254218,EUR
100115-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO VIRGEN MACARENA,
CONTRATACION ADMINISTRATIVA",Spain,ES,,,88148,EUR
100266-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
100267-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
100271-2006,EDISON SPA,Italy,IT,Italy,IT,0,EUR
100272-2006,A��ROPORTS DE PARIS,France,FR,,,0,EUR
100273-2006,A��ROPORTS DE PARIS,France,FR,France,FR,0,EUR
101039-2006,EUROPEAN COMMISSION,Belgium,BE,Greece,GR,0,EUR
101045-2006,EYROPAIKO IDRYMA GIA TI BELTIOSI TON SYNTHIKON DIABIOSIS KAI ERGASIAS,Ireland,IE,,,0,EUR
101048-2006,EYROPAIKO IDRYMA GIA TI BELTIOSI TON SYNTHIKON DIABIOSIS KAI ERGASIAS,Ireland,IE,,,0,EUR
101088-2006,"STAATSBETRIEB SAECHSISCHES IMMOBILIEN- UND BAUMANAGEMENT, NIEDERLASSUNG
CHEMNITZ",Germany,DE,Germany,DE,205022,EUR
101173-2006,AUSTRO CONTROL GESELLSCHAFT FUER ZIVILLUFTFAHRTGES.MBH,Austria,AT,Austria,AT,240000,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
101191-2006,CENTRE HOSPITALIER DE NEVERS,France,FR,France,FR,0,EUR
